Product,Type,Release Date,Process Size (nm),TDP (W),Die Size (mm^2),Transistors (million),Freq (GHz),Foundry,Vendor,Year,FP32 GFLOPS,Type_encoded,Foundry_encoded,Vendor_encoded
Intel Xeon Gold 6328H,CPU,2021-04-06,14.0,165.0,169.0,950.0,2800.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6328HL,CPU,2021-04-06,14.0,165.0,169.0,950.0,2800.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6330,CPU,2021-04-06,10.0,205.0,169.0,950.0,2000.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6330H,CPU,2021-04-06,14.0,150.0,169.0,950.0,2000.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6334,CPU,2021-04-06,10.0,165.0,169.0,950.0,3600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6336Y,CPU,2021-04-06,10.0,185.0,169.0,950.0,2400.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6338N,CPU,2021-04-06,10.0,185.0,169.0,950.0,2200.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6338T,CPU,2021-04-06,10.0,165.0,169.0,950.0,2100.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6342,CPU,2021-04-06,10.0,230.0,169.0,950.0,2800.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6346,CPU,2021-04-06,10.0,205.0,169.0,950.0,3100.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6348,CPU,2021-04-06,10.0,235.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6348H,CPU,2021-04-06,14.0,165.0,169.0,950.0,2300.0,Intel,Intel,2021,,0,3,3
Intel Xeon Gold 6354,CPU,2021-04-06,10.0,205.0,169.0,950.0,3000.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8351N,CPU,2021-04-06,10.0,225.0,169.0,950.0,2400.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8352M,CPU,2021-04-06,10.0,185.0,169.0,950.0,2300.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8352S,CPU,2021-04-06,10.0,205.0,169.0,950.0,2200.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8352V,CPU,2021-04-06,10.0,195.0,169.0,950.0,2500.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8353H,CPU,2021-04-06,14.0,150.0,169.0,950.0,2500.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8354H,CPU,2021-04-06,14.0,205.0,169.0,950.0,3100.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8356H,CPU,2021-04-06,14.0,190.0,169.0,950.0,3900.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8358,CPU,2021-04-06,10.0,250.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8358P,CPU,2021-04-06,10.0,240.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8360H,CPU,2021-04-06,14.0,225.0,169.0,950.0,3000.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8360HL,CPU,2021-04-06,14.0,225.0,169.0,950.0,3000.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8360Y,CPU,2021-04-06,10.0,250.0,169.0,950.0,2400.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8362,CPU,2021-04-06,10.0,265.0,169.0,950.0,2800.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8368,CPU,2021-04-06,10.0,270.0,169.0,950.0,2400.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8368Q,CPU,2021-04-06,10.0,270.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8376H,CPU,2021-04-06,14.0,205.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8376HL,CPU,2021-04-06,14.0,205.0,169.0,950.0,2600.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8380,CPU,2021-04-06,10.0,270.0,169.0,950.0,2300.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8380H,CPU,2021-04-06,14.0,250.0,169.0,950.0,2900.0,Intel,Intel,2021,,0,3,3
Intel Xeon Platinum 8380HL,CPU,2021-04-06,14.0,250.0,169.0,950.0,2900.0,Intel,Intel,2021,,0,3,3
Intel Xeon Silver 4309Y,CPU,2021-04-06,10.0,105.0,169.0,950.0,2800.0,Intel,Intel,2021,,0,3,3
Intel Xeon Silver 4310,CPU,2021-04-06,10.0,120.0,169.0,950.0,2100.0,Intel,Intel,2021,,0,3,3
Intel Xeon Silver 4310T,CPU,2021-04-06,10.0,105.0,169.0,950.0,2300.0,Intel,Intel,2021,,0,3,3
Intel Xeon Silver 4314,CPU,2021-04-06,10.0,135.0,169.0,950.0,2400.0,Intel,Intel,2021,,0,3,3
Intel Xeon Silver 4316,CPU,2021-04-06,10.0,150.0,169.0,950.0,2300.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-11855M,CPU,2021-05-11,10.0,35.0,190.0,950.0,3200.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-11955M,CPU,2021-05-11,10.0,35.0,190.0,950.0,2100.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-3323,CPU,2021-07-29,10.0,220.0,169.0,950.0,3500.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-3335,CPU,2021-07-29,10.0,250.0,169.0,950.0,3400.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-3345,CPU,2021-07-29,10.0,250.0,169.0,950.0,3000.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-3365,CPU,2021-07-29,10.0,270.0,169.0,950.0,2700.0,Intel,Intel,2021,,0,3,3
Intel Xeon W-3375,CPU,2021-07-29,10.0,270.0,169.0,950.0,2500.0,Intel,Intel,2021,,0,3,3
AMD Athlon Gold 7220U,CPU,2022-09-20,6.0,15.0,100.0,950.0,2400.0,TSMC,AMD,2022,,0,8,1
AMD Athlon Silver 7120U,CPU,2022-09-20,6.0,15.0,100.0,950.0,2400.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 7373X,CPU,2022-03-22,7.0,240.0,169.0,33200.0,3050.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 7473X,CPU,2022-03-22,7.0,240.0,169.0,33200.0,2800.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 7573X,CPU,2022-03-22,7.0,280.0,169.0,33200.0,2800.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 7773X,CPU,2022-03-22,7.0,280.0,169.0,33200.0,2200.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9124,CPU,2022-11-10,5.0,200.0,169.0,26280.0,3000.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9174F,CPU,2022-11-10,5.0,320.0,169.0,52560.0,4100.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9224,CPU,2022-11-10,5.0,200.0,169.0,26280.0,2500.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9254,CPU,2022-11-10,5.0,200.0,169.0,26280.0,2900.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9274F,CPU,2022-11-10,5.0,320.0,169.0,52560.0,4050.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9334,CPU,2022-11-10,5.0,210.0,169.0,52560.0,2700.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9354,CPU,2022-11-10,5.0,280.0,169.0,52560.0,3250.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9354P,CPU,2022-11-10,5.0,280.0,169.0,52560.0,3250.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9374F,CPU,2022-11-10,5.0,320.0,169.0,52560.0,3850.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9454,CPU,2022-11-10,5.0,290.0,169.0,52560.0,2750.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9454P,CPU,2022-11-10,5.0,290.0,169.0,52560.0,2750.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9474F,CPU,2022-11-10,5.0,360.0,169.0,52560.0,3600.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9534,CPU,2022-11-10,5.0,280.0,169.0,52560.0,2450.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9554,CPU,2022-11-10,5.0,360.0,169.0,52560.0,3100.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9554P,CPU,2022-11-10,5.0,360.0,169.0,52560.0,3100.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9634,CPU,2022-11-10,5.0,290.0,169.0,78840.0,2250.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9654,CPU,2022-11-10,5.0,360.0,169.0,78840.0,2400.0,TSMC,AMD,2022,,0,8,1
AMD EPYC 9654P,CPU,2022-11-10,5.0,360.0,169.0,78840.0,2400.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 3 4100,CPU,2022-04-04,7.0,65.0,156.0,9800.0,3800.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 3 5125C,CPU,2022-05-05,7.0,15.0,180.0,10700.0,3000.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 3 5425C,CPU,2022-05-05,7.0,15.0,180.0,10700.0,2700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 3 7320U,CPU,2022-09-20,6.0,15.0,100.0,950.0,2400.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 3 PRO 5475U,CPU,2022-04-19,7.0,15.0,180.0,10700.0,2700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 4500,CPU,2022-04-04,7.0,65.0,156.0,9800.0,3600.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 5500,CPU,2022-04-04,7.0,65.0,180.0,10700.0,3600.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 5600,CPU,2022-04-20,7.0,65.0,74.0,4150.0,3500.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 5625C,CPU,2022-05-05,7.0,15.0,180.0,10700.0,2300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 7520U,CPU,2022-09-20,6.0,15.0,100.0,950.0,2800.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 7600X,CPU,2022-09-27,5.0,105.0,71.0,6570.0,4700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 4655G,CPU,2022-11-11,7.0,65.0,156.0,9800.0,3700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 4655GE,CPU,2022-11-11,7.0,35.0,156.0,9800.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 5675U,CPU,2022-04-19,7.0,15.0,180.0,10700.0,2300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 6650H,CPU,2022-04-19,6.0,45.0,208.0,950.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 6650HS,CPU,2022-04-19,6.0,35.0,208.0,950.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 5 PRO 6650U,CPU,2022-04-19,6.0,15.0,208.0,950.0,2900.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 5700,CPU,2022-04-04,7.0,65.0,180.0,10700.0,3700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 5700X,CPU,2022-04-04,7.0,65.0,74.0,4150.0,3400.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 5800X3D,CPU,2022-04-20,7.0,105.0,74.0,8850.0,3400.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 5825C,CPU,2022-05-05,7.0,15.0,180.0,10700.0,2000.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 7700X,CPU,2022-09-27,5.0,105.0,71.0,6570.0,4500.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 PRO 5875U,CPU,2022-04-19,7.0,15.0,180.0,10700.0,2000.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 PRO 6850H,CPU,2022-04-19,6.0,45.0,208.0,950.0,3200.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 PRO 6850HS,CPU,2022-04-19,6.0,35.0,208.0,950.0,3200.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 7 PRO 6850U,CPU,2022-04-19,6.0,15.0,208.0,950.0,2700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 9 7900X,CPU,2022-09-27,5.0,170.0,169.0,13140.0,4700.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 9 7950X,CPU,2022-09-27,5.0,170.0,169.0,13140.0,4500.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 9 PRO 6950H,CPU,2022-04-19,6.0,45.0,208.0,950.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen 9 PRO 6950HS,CPU,2022-04-19,6.0,35.0,208.0,950.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Embedded R2312,CPU,2022-06-21,12.0,15.0,210.0,4940.0,2700.0,GlobalFoundries,AMD,2022,,0,1,1
AMD Ryzen Embedded R2314,CPU,2022-06-21,12.0,15.0,210.0,4940.0,2100.0,GlobalFoundries,AMD,2022,,0,1,1
AMD Ryzen Embedded R2514,CPU,2022-09-30,12.0,15.0,210.0,4940.0,2100.0,GlobalFoundries,AMD,2022,,0,1,1
AMD Ryzen Embedded R2544,CPU,2022-09-30,12.0,45.0,210.0,4940.0,3350.0,GlobalFoundries,AMD,2022,,0,1,1
AMD Ryzen Embedded V3C14,CPU,2022-09-27,6.0,15.0,169.0,950.0,2300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Embedded V3C16,CPU,2022-09-27,6.0,15.0,169.0,950.0,2000.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Embedded V3C18I,CPU,2022-09-27,6.0,15.0,169.0,950.0,1900.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Embedded V3C44,CPU,2022-09-27,6.0,45.0,169.0,950.0,3500.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Embedded V3C48,CPU,2022-09-27,6.0,45.0,169.0,950.0,3300.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Threadripper PRO 5945WX,CPU,2022-03-08,7.0,280.0,169.0,16600.0,4100.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Threadripper PRO 5955WX,CPU,2022-03-08,7.0,280.0,169.0,16600.0,4000.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Threadripper PRO 5965WX,CPU,2022-03-08,7.0,280.0,169.0,16600.0,3800.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Threadripper PRO 5975WX,CPU,2022-03-08,7.0,280.0,169.0,16600.0,3600.0,TSMC,AMD,2022,,0,8,1
AMD Ryzen Threadripper PRO 5995WX,CPU,2022-03-08,7.0,280.0,169.0,33200.0,2700.0,TSMC,AMD,2022,,0,8,1
AMD Steam Deck CPU (LCD),CPU,2022-02-25,7.0,15.0,163.0,2400.0,2400.0,TSMC,AMD,2022,,0,8,1
Intel Core i3-1210U,CPU,2022-02-23,10.0,9.0,169.0,950.0,1000.0,Intel,Intel,2022,,0,3,3
Intel Core i3-1215U,CPU,2022-02-23,10.0,15.0,169.0,950.0,1200.0,Intel,Intel,2022,,0,3,3
Intel Core i3-1220P,CPU,2022-02-23,10.0,28.0,169.0,950.0,1500.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1230U,CPU,2022-02-23,10.0,9.0,169.0,950.0,1000.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1235U,CPU,2022-02-23,10.0,15.0,169.0,950.0,1300.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1240P,CPU,2022-02-23,10.0,28.0,217.0,950.0,1700.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1240U,CPU,2022-02-23,10.0,9.0,169.0,950.0,1100.0,Intel,Intel,2022,,0,3,3
Intel Core i5-12450HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2400.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1245U,CPU,2022-02-23,10.0,15.0,169.0,950.0,1600.0,Intel,Intel,2022,,0,3,3
Intel Core i5-1250P,CPU,2022-02-23,10.0,28.0,217.0,950.0,1700.0,Intel,Intel,2022,,0,3,3
Intel Core i5-12600HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2500.0,Intel,Intel,2022,,0,3,3
Intel Core i5-13600K,CPU,2022-09-27,10.0,125.0,257.0,950.0,3500.0,Intel,Intel,2022,,0,3,3
Intel Core i5-13600KF,CPU,2022-09-27,10.0,125.0,257.0,950.0,3500.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1250U,CPU,2022-02-23,10.0,9.0,169.0,950.0,1100.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1255U,CPU,2022-02-23,10.0,15.0,169.0,950.0,1700.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1260P,CPU,2022-02-23,10.0,28.0,217.0,950.0,2100.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1260U,CPU,2022-02-23,10.0,9.0,169.0,950.0,1100.0,Intel,Intel,2022,,0,3,3
Intel Core i7-12650HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2000.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1265U,CPU,2022-02-23,10.0,15.0,169.0,950.0,1800.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1270P,CPU,2022-02-23,10.0,28.0,217.0,950.0,2200.0,Intel,Intel,2022,,0,3,3
Intel Core i7-12800HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2000.0,Intel,Intel,2022,,0,3,3
Intel Core i7-1280P,CPU,2022-02-23,10.0,28.0,217.0,950.0,1800.0,Intel,Intel,2022,,0,3,3
Intel Core i7-12850HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2100.0,Intel,Intel,2022,,0,3,3
Intel Core i7-13700K,CPU,2022-09-27,10.0,125.0,257.0,950.0,3400.0,Intel,Intel,2022,,0,3,3
Intel Core i7-13700KF,CPU,2022-09-27,10.0,125.0,257.0,950.0,3400.0,Intel,Intel,2022,,0,3,3
Intel Core i9-12900HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2300.0,Intel,Intel,2022,,0,3,3
Intel Core i9-12900KS,CPU,2022-04-05,10.0,150.0,215.0,950.0,3400.0,Intel,Intel,2022,,0,3,3
Intel Core i9-12950HX,CPU,2022-05-10,10.0,55.0,215.0,950.0,2300.0,Intel,Intel,2022,,0,3,3
Intel Core i9-13900K,CPU,2022-09-27,10.0,125.0,257.0,950.0,3000.0,Intel,Intel,2022,,0,3,3
Intel Core i9-13900KF,CPU,2022-09-27,10.0,125.0,257.0,950.0,3000.0,Intel,Intel,2022,,0,3,3
AMD EPYC 7203,CPU,2023-09-05,7.0,120.0,169.0,8300.0,2800.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 7203P,CPU,2023-09-05,7.0,120.0,169.0,8300.0,2800.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 7303,CPU,2023-09-05,7.0,130.0,169.0,8300.0,2400.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 7303P,CPU,2023-09-05,7.0,130.0,169.0,8300.0,2400.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 7643P,CPU,2023-09-05,7.0,225.0,169.0,33200.0,2300.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 7663P,CPU,2023-09-05,7.0,240.0,169.0,33200.0,2000.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8024P,CPU,2023-09-18,5.0,90.0,73.0,8875.0,2400.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8024PN,CPU,2023-09-18,5.0,80.0,73.0,8875.0,2050.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8124P,CPU,2023-09-18,5.0,125.0,169.0,17750.0,2450.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8124PN,CPU,2023-09-18,5.0,100.0,169.0,17750.0,2000.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8224P,CPU,2023-09-18,5.0,160.0,169.0,17750.0,2550.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8224PN,CPU,2023-09-18,5.0,120.0,169.0,17750.0,2000.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8324P,CPU,2023-09-18,5.0,180.0,169.0,35500.0,2650.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8324PN,CPU,2023-09-18,5.0,130.0,169.0,35500.0,2050.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8434P,CPU,2023-09-18,5.0,200.0,169.0,35500.0,2500.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8434PN,CPU,2023-09-18,5.0,155.0,169.0,35500.0,2000.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8534P,CPU,2023-09-18,5.0,200.0,169.0,35500.0,2300.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 8534PN,CPU,2023-09-18,5.0,175.0,169.0,35500.0,2000.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9184X,CPU,2023-06-13,5.0,320.0,169.0,90160.0,3550.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9384X,CPU,2023-06-13,5.0,320.0,169.0,90160.0,3100.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9684X,CPU,2023-06-13,5.0,400.0,169.0,135240.0,2550.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9734,CPU,2023-06-13,5.0,340.0,169.0,71000.0,2200.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9754,CPU,2023-06-13,5.0,360.0,169.0,71000.0,2250.0,TSMC,AMD,2023,,0,8,1
AMD EPYC 9754S,CPU,2023-06-13,5.0,360.0,169.0,71000.0,2250.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 3 7440U,CPU,2023-05-03,4.0,28.0,137.0,20900.0,3000.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 3 8440U,CPU,2023-12-06,4.0,28.0,137.0,20900.0,3000.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 5600X3D,CPU,2023-07-07,7.0,105.0,74.0,950.0,3300.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 7500F,CPU,2023-07-22,5.0,65.0,71.0,6570.0,3700.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 7540U,CPU,2023-05-03,4.0,28.0,178.0,25000.0,3200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 7545U,CPU,2023-11-02,4.0,28.0,137.0,20900.0,3200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 7640U,CPU,2023-05-03,4.0,15.0,178.0,25000.0,3500.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 8540U,CPU,2023-12-06,4.0,28.0,137.0,20900.0,3200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 8640HS,CPU,2023-12-06,4.0,28.0,178.0,25000.0,3500.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 8640U,CPU,2023-12-06,4.0,28.0,178.0,25000.0,3500.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 8645HS,CPU,2023-12-06,4.0,45.0,178.0,25000.0,4300.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 5 PRO 7645,CPU,2023-06-13,5.0,65.0,71.0,6570.0,3800.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 7 8840HS,CPU,2023-12-06,4.0,28.0,178.0,25000.0,3300.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 7 8840U,CPU,2023-12-06,4.0,28.0,178.0,25000.0,3300.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 7 8845HS,CPU,2023-12-06,4.0,45.0,178.0,25000.0,3800.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 7 PRO 7745,CPU,2023-06-13,5.0,65.0,71.0,6570.0,3800.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 9 7945HX3D,CPU,2023-07-27,5.0,55.0,169.0,17840.0,2300.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 9 8945HS,CPU,2023-12-06,4.0,45.0,178.0,25000.0,4000.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen 9 PRO 7945,CPU,2023-06-13,5.0,65.0,169.0,13140.0,3700.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Embedded 5900E,CPU,2023-04-20,7.0,105.0,169.0,8300.0,3350.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Embedded 5950E,CPU,2023-04-20,7.0,105.0,169.0,8300.0,3050.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper 7960X,CPU,2023-10-19,5.0,350.0,169.0,26280.0,4200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper 7970X,CPU,2023-10-19,5.0,350.0,169.0,26280.0,4000.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper 7980X,CPU,2023-10-19,5.0,350.0,169.0,52560.0,3200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper PRO 7965WX,CPU,2023-10-19,5.0,350.0,169.0,26280.0,4200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper PRO 7975WX,CPU,2023-10-19,5.0,350.0,169.0,26280.0,4000.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper PRO 7985WX,CPU,2023-10-19,5.0,350.0,169.0,52560.0,3200.0,TSMC,AMD,2023,,0,8,1
AMD Ryzen Threadripper PRO 7995WX,CPU,2023-10-19,5.0,350.0,169.0,78840.0,2500.0,TSMC,AMD,2023,,0,8,1
AMD Steam Deck CPU (OLED),CPU,2023-11-09,6.0,15.0,131.0,2400.0,2400.0,TSMC,AMD,2023,,0,8,1
AMD Threadripper PRO 7945WX,CPU,2023-10-19,5.0,350.0,169.0,13140.0,4700.0,TSMC,AMD,2023,,0,8,1
AMD Threadripper PRO 7955WX,CPU,2023-10-19,5.0,350.0,169.0,13140.0,4500.0,TSMC,AMD,2023,,0,8,1
Intel Core Ultra 5 125H,CPU,2023-12-14,7.0,28.0,169.0,950.0,3600.0,Intel,Intel,2023,,0,3,3
Intel Core Ultra 5 135H,CPU,2023-12-14,7.0,28.0,169.0,950.0,3600.0,Intel,Intel,2023,,0,3,3
Intel Core Ultra 7 155H,CPU,2023-12-14,7.0,28.0,169.0,950.0,3800.0,Intel,Intel,2023,,0,3,3
Intel Core Ultra 7 165H,CPU,2023-12-14,7.0,28.0,169.0,950.0,3800.0,Intel,Intel,2023,,0,3,3
Intel Core Ultra 9 185H,CPU,2023-12-14,7.0,45.0,169.0,950.0,3900.0,Intel,Intel,2023,,0,3,3
Intel Core i5-14600K,CPU,2023-10-17,10.0,125.0,257.0,950.0,3500.0,Intel,Intel,2023,,0,3,3
Intel Core i5-14600KF,CPU,2023-10-17,10.0,125.0,257.0,950.0,3500.0,Intel,Intel,2023,,0,3,3
Intel Core i7-14700K,CPU,2023-10-17,10.0,125.0,257.0,950.0,3400.0,Intel,Intel,2023,,0,3,3
Intel Core i7-14700KF,CPU,2023-10-17,10.0,125.0,257.0,950.0,3400.0,Intel,Intel,2023,,0,3,3
Intel Core i9-14900K,CPU,2023-10-17,10.0,125.0,257.0,950.0,3200.0,Intel,Intel,2023,,0,3,3
Intel Core i9-14900KF,CPU,2023-10-17,10.0,125.0,257.0,950.0,3200.0,Intel,Intel,2023,,0,3,3
Intel Xeon E-2414,CPU,2023-12-14,10.0,55.0,163.0,950.0,2600.0,Intel,Intel,2023,,0,3,3
